,PRBodySize,CommitSize,No_of_Files_Changed,socialDistance,No_of_Comments,timeSpentOnPR,repositoryAge,No_of_collaborators,No_of_Stars,No_of_Watchers,No_of_OpenIssues,No_of_followers_Submitter,submitterStatus,pullrequestDecision
6936,94,33,1,0,5,105,5,12,756,756,13,9,0,0
6937,0,3,1,0,0,0,143,30,18,18,31,2,1,1
6938,927,430,18,0,17,2,572,30,669,669,76,30,1,0
6939,72,18,1,0,0,3,1432,10,110,110,21,0,1,1
6940,0,4,2,0,0,0,747,18,7,7,5,7,1,1
6941,76,77,2,0,1,7,346,30,68,68,19,0,0,1
6942,834,80,5,0,1,14,129,30,18,18,30,2,1,0
6943,100,13,1,0,1,0,603,30,919,919,50,-1,0,1
6944,36,25,1,0,0,0,972,30,1786,1786,278,8,0,1
6945,736,37,2,0,1,0,1101,30,212,212,4,30,1,1
6946,214,63,192,0,1,0,66,30,716,716,6,30,1,0
6947,11,13,3,0,1,6,186,30,3727,3727,36,30,1,1
6948,223,86,2,0,0,0,1151,30,170,170,16,28,1,1
6949,276,2,1,0,0,0,823,22,49,49,4,30,1,1
6950,276,2,1,0,0,0,823,22,82,82,3,30,1,1
6951,0,29,2,0,0,0,409,30,2637,2637,57,30,1,1
6952,174,12,1,0,0,0,1574,30,2876,2876,50,29,0,1
6953,1007,4,2,0,0,20,1760,5,46,46,12,30,1,1
6954,88,180,4,0,1,5,1146,30,170,170,15,28,1,1
6955,0,16,5,0,0,7,640,30,2311,2311,11,30,1,1
6956,106,10,2,0,0,13,497,30,18,18,10,30,1,1
6957,108,38,3,0,0,13,497,24,9,9,3,30,1,1
6958,133,2,1,0,0,0,1584,30,83,83,127,0,0,1
6959,408,4,1,0,2,0,242,30,75,75,9,21,0,1
6960,0,4,1,0,0,0,1239,30,6,6,70,30,1,1
6961,135,5325,74,0,0,0,245,30,15,15,9,30,1,1
6962,0,30,6,0,0,0,96,30,2,2,3,-1,0,1
6963,86,10,1,0,3,0,234,-1,218,218,154,30,0,1
6964,0,269,3,0,0,0,357,18,9,9,5,30,1,1
6965,886,180,6,0,32,471,689,30,739,739,466,2,0,0
6966,49,6034,35,0,5,1,584,30,1649,1649,150,5,1,1
6967,778,94,1,0,17,169,818,30,415,415,63,18,0,0
6968,0,47,4,0,0,0,1524,30,728,728,284,27,1,1
6969,0,56,1,0,1,0,1213,30,1703,1703,79,30,1,1
6970,0,38,7,0,0,3,672,30,83,83,32,30,1,1
6971,382,278,6,0,66,58,659,30,18137,18137,1004,30,0,0
6972,253,6,1,0,0,0,2460,30,24490,24490,712,30,0,1
6973,72,2444,14,0,1,0,396,4,29,29,22,2,1,1
6974,0,1779,16,0,8,60,757,30,68,68,18,30,0,0
6975,821,99,8,0,0,13,1857,10,133,133,16,2,0,1
6976,308,339,14,0,0,0,409,30,2637,2637,57,30,1,1
6977,12,2,1,0,14,0,717,30,18138,18138,1003,0,0,1
6978,53,30,2,0,0,0,434,30,1454,1454,41,27,1,1
6979,79,29,2,0,0,5,519,30,1429,1429,8,30,0,1
6980,457,273,17,0,1,5,1427,30,322,322,77,30,1,1
6981,42,1,1,0,4,0,717,30,18138,18138,1002,30,1,1
6982,296,4,1,0,1,6,186,30,3728,3728,34,30,1,1
6983,303,20,1,0,3,5,238,30,75,75,8,19,0,1
6984,0,2,1,0,1,0,139,7,10,10,2,30,1,1
6985,871,1105,48,0,9,1,1608,30,3540,3540,267,30,1,1
6986,0,17,1,0,4,10,514,30,1429,1429,7,30,0,1
6987,0,137,2,0,0,28,1128,18,397,397,27,0,1,1
6988,39,14,3,0,2,0,386,30,3805,3805,238,6,1,1
6989,0,4053,22,0,12,17,42,3,6116,6116,84,30,0,1
6990,56,4053,22,0,0,0,60,3,6116,6116,83,30,0,1
6991,3192,2026,34,0,6,0,226,30,93,93,30,30,1,1
6992,45,10,3,0,1,0,1012,30,32,32,4,30,1,1
6993,91,49,2,0,0,19,713,-1,10,10,140,30,0,1
6994,52,16,2,0,0,0,283,30,16,16,4,30,0,1
6995,38,14,3,0,4,59,461,6,7,7,3,0,0,1
6996,0,6,3,0,3,23,1057,30,11391,11391,764,30,1,1
6997,192,209,5,0,0,0,694,6,8,8,16,30,1,1
6998,0,1,1,0,1,0,522,30,137,137,71,1,1,1
6999,0,84,14,0,0,0,576,24,164,164,8,30,1,1
7000,127,39,3,0,4,3,700,30,624,624,48,17,1,1
7001,71,4,1,0,4,1,1185,10,68,68,4,30,1,1
7002,0,25,1,0,1,0,530,30,111,111,79,30,0,0
7003,168,390,16,0,3,0,297,30,8,8,14,2,0,1
7004,0,2,1,0,1,0,1508,30,4965,4965,568,6,1,1
7005,596,814,6,0,32,65,1527,30,1035,1035,51,30,1,1
7006,157,152,4,0,1,0,297,30,8,8,13,2,0,1
7007,4585,11,1,0,0,0,1091,30,107,107,26,30,1,1
7008,1259,192,7,0,5,48,645,6,8,8,15,9,0,0
7009,0,10,3,0,0,0,66,30,716,716,5,30,1,1
7010,83,8,1,0,1,0,1451,30,147,147,19,30,1,1
7011,95,48,2,0,0,0,973,30,1786,1786,278,30,1,1
7012,0,16,2,0,1,66,893,11,108,108,11,2,0,0
7013,0,54,3,0,6,17,332,30,12,12,10,-1,0,1
7014,201,3735,122,0,13,2,164,28,172,172,36,30,1,1
7015,0,4,1,0,0,0,237,21,391,391,152,30,1,1
7016,112,4,1,0,0,0,1036,30,5673,5673,227,30,1,1
7017,223,17,1,0,3,2,440,30,47,47,8,30,0,1
7018,0,755,6,0,7,3,346,30,12,12,9,-1,0,1
7019,0,2,1,0,0,0,973,30,1786,1786,278,30,1,1
7020,29817,107,6,0,12,1,159,30,3450,3450,52,18,0,1
7021,50,11,1,0,3,0,1036,30,5673,5673,226,30,0,0
7022,0,25,2,0,0,0,318,5,16,16,29,30,1,1
7023,51,9,1,0,1,0,1185,30,439,439,30,30,1,1
7024,574,1,1,0,0,0,1416,30,2138,2138,446,30,1,1
7025,43,4,1,0,0,0,28,30,11,11,1,30,1,1
7026,113,271,9,0,0,0,1617,30,4051,4051,10,30,1,1
7027,788,6,1,0,0,0,1036,30,5673,5673,226,30,0,1
7028,11,30,1,0,2,0,1124,30,251,251,84,30,1,1
7029,0,2,1,0,0,0,27,30,1183,1183,25,30,1,1
7030,0,2,1,0,2,0,132,30,1362,1362,42,30,1,1
7031,32,6,1,0,1,0,747,18,7,7,5,7,1,1
7032,0,42,3,0,0,0,154,24,1711,1711,32,30,0,1
7033,435,2,1,0,2,0,166,30,4,4,3,-1,0,1
7034,85,6,1,0,0,0,694,6,8,8,15,30,1,1
7035,213,33,3,0,0,41,1603,30,5868,5868,371,25,0,1
7036,25,18,1,0,0,0,0,30,18,18,30,30,1,1
7037,19,10,1,0,2,26,2055,30,150,150,13,10,0,1
7038,50,375,1,0,0,0,460,30,1667,1667,342,17,0,1
7039,74,47,7,0,0,8,409,16,3,3,32,30,1,1
7040,182,2,1,0,1,0,361,30,259,259,396,5,1,1
7041,214,2,1,0,0,62,1635,30,776,776,46,10,0,1
7042,0,65,13,0,0,0,1617,30,4051,4051,9,30,1,1
7043,0,662,10,0,0,0,1180,30,1233,1233,20,30,1,1
7044,5,170,93,0,1,0,811,30,30,30,17,30,1,1
7045,0,439,5,0,9,3,652,12,315,315,27,30,1,1
7046,70,7,1,0,2,2,714,30,5586,5586,316,14,0,1
7047,104,10,2,0,0,0,1974,30,385,385,14,1,0,1
7048,0,22,1,0,0,0,154,24,1712,1712,32,30,0,1
7049,0,2113,60,0,12,12,511,5,12,12,3,30,1,1
7050,192,10,4,0,2,0,750,30,1289,1289,62,27,1,1
7051,773,1,1,0,1,17,1458,30,108,108,32,10,0,1
7052,34,1,1,0,0,0,361,30,47,47,11,1,0,1
7053,29,26,1,0,0,0,345,30,458,458,118,4,0,1
7054,0,95,1,0,0,0,344,30,458,458,118,25,1,1
7055,104,215,1,0,0,0,344,30,458,458,118,0,1,1
7056,63,66,2,-1,0,2,557,4,4,4,4,0,1,1
7057,0,1702,32,0,0,0,760,30,12,12,0,30,1,1
7058,38,263,9,0,1,0,426,21,19,19,2,14,1,1
7059,140,15,2,-1,0,1,558,4,4,4,3,0,1,1
7060,112,79,1,0,0,0,973,30,638,638,106,30,1,1
7061,56,162,1,0,0,0,15,3,341,341,3,6,0,1
7062,0,6,2,0,0,0,2356,30,1038,1038,110,12,1,1
7063,645,2,1,0,2,0,2508,1,1073,1073,44,30,0,0
7064,98,73,1,0,1,0,972,30,638,638,105,30,0,0
7065,341,4,2,0,3,39,247,30,1427,1427,46,5,1,1
7066,234,1273,39,0,23,516,665,30,4526,4526,246,30,0,1
7067,0,1,1,0,0,0,220,30,24,24,5,30,0,1
7068,39,2891,41,0,0,0,283,13,208,208,15,29,1,1
7069,0,62,4,0,4,0,675,30,83,83,33,24,1,1
7070,41,4,1,0,6,260,176,3,6,6,3,27,1,1
7071,869,265,16,0,0,0,887,29,51,51,31,0,1,0
7072,274,244,14,0,0,0,887,29,51,51,30,30,1,1
7073,0,137,1,0,0,0,517,30,70,70,107,0,1,1
7074,1014,63,4,0,12,20,1172,30,712,712,7,23,0,1
7075,318,2,1,0,2,409,1288,30,776,776,45,30,0,0
7076,302,20,1,0,4,0,326,30,8,8,29,-1,0,1
7077,133,2,1,0,1,17,275,19,49,49,105,18,1,1
7078,0,15,1,0,2,1,128,30,3,3,10,10,1,1
7079,39,2,1,0,1,4,1598,30,1159,1159,382,6,0,1
7080,0,1,1,0,0,0,26,-1,2,2,13,2,0,1
7081,30,3,1,0,0,0,26,-1,2,2,12,6,0,1
7082,0,1,1,0,0,0,26,-1,2,2,11,0,0,1
7083,9,1,1,0,1,0,38,30,18,18,18,15,1,1
7084,0,4,1,0,0,0,589,9,4,4,5,22,1,1
7085,1338,2678,37,0,4,17,767,30,318,318,7,30,0,1
7086,696,2,1,0,0,3,466,15,7,7,31,30,1,1
7087,234,2,1,0,10,20,145,28,172,172,34,4,0,0
7088,829,340,10,0,5,0,830,30,561,561,774,30,1,1
7089,59,92,1,0,2,0,830,30,561,561,773,0,0,1
7090,250,2,1,0,0,0,830,30,561,561,770,2,0,1
7091,314,25,3,0,3,0,830,30,561,561,770,2,1,1
7092,3531,3313,331,0,17,0,1663,30,8294,8294,2337,30,0,1
7093,103,4,1,0,1,1,1507,30,4965,4965,568,1,0,1
7094,0,3,1,0,0,0,26,-1,2,2,11,0,0,1
7095,88,1,1,0,0,0,26,-1,2,2,10,-1,0,1
7096,71,1,1,0,1,0,810,30,221,221,20,30,1,1
7097,96,29,1,0,2,0,973,30,432,432,28,30,1,1
7098,68,26,2,-1,0,1,558,4,4,4,2,0,1,1
7099,213,1001,15,0,0,0,34,8,13,13,2,30,1,1
7100,0,43,3,0,2,0,349,30,12,12,9,0,0,1
7101,0,1,1,0,0,0,26,-1,2,2,10,0,0,1
7102,0,73,1,0,9,1,517,30,70,70,106,0,1,1
7103,0,9,1,0,0,0,26,-1,2,2,9,0,0,1
7104,189,15,1,0,7,17,688,29,25,25,26,20,0,1
7105,333,2,1,0,2,0,1221,30,1071,1071,91,30,0,1
7106,0,1,1,0,0,0,26,-1,2,2,8,5,0,1
7107,0,2,1,0,0,0,26,-1,2,2,7,1,0,1
7108,53,4,4,0,0,10,1280,30,459,459,18,30,1,1
7109,24,7,1,0,0,0,26,-1,2,2,6,3,0,1
7110,0,1,1,0,0,0,26,-1,2,2,5,-1,0,1
7111,0,0,1,0,0,0,26,-1,2,2,4,3,0,1
7112,185,31,3,0,1,0,591,7,17,17,4,6,0,1
7113,10,2,1,0,0,0,26,-1,2,2,4,0,0,1
7114,0,1,2,0,0,0,26,-1,2,2,3,0,0,1
7115,508,65,3,0,0,0,2091,30,2980,2980,31,30,0,1
7116,184,2,2,0,1,0,424,23,52,52,63,30,0,1
7117,52,11,1,0,4,21,1126,30,107,107,212,-1,0,1
7118,113,1,1,0,1,3,2012,9,26,26,11,30,1,1
7119,206,358,26,0,1,0,675,30,83,83,33,30,1,1
7120,0,6,1,0,2,3,890,5,15,15,9,30,1,1
7121,65,41,4,0,0,11,1592,30,1159,1159,381,27,1,1
7122,0,2,2,0,0,0,510,17,13,13,4,4,1,1
7123,0,103,4,0,9,5,287,19,49,49,104,18,1,1
7124,117,99,2,0,4,0,1320,30,12272,12272,223,30,0,1
7125,584,10,2,0,0,0,1416,30,2138,2138,445,30,1,1
7126,0,80,4,0,0,0,262,21,129,129,27,-1,0,1
7127,294,44,2,0,4,2,672,30,83,83,32,19,0,1
7128,381,4,1,0,5,3,191,30,257,257,183,30,0,1
7129,153,7,1,0,0,0,239,9,61,61,4,30,0,1
7130,0,6,1,0,0,0,604,30,602,602,19,6,1,1
7131,51,10,1,0,0,0,88,9,72,72,16,30,1,1
7132,292,110,2,0,1,13,484,30,450,450,245,3,1,0
7133,156,306,5,-1,0,2,552,4,12,12,5,0,1,1
7134,171,39,1,0,0,0,525,29,23,23,3,2,1,1
7135,251,8,1,0,0,1,295,30,397,397,280,2,1,1
7136,19,2,1,0,0,0,295,30,397,397,277,30,1,1
7137,0,8,1,0,0,0,295,30,397,397,277,5,1,1
7138,0,0,1,0,0,0,26,-1,2,2,5,17,0,1
7139,246,299,5,0,1,0,1321,30,12273,12273,222,30,1,1
7140,0,0,1,0,0,0,26,-1,2,2,4,0,0,1
7141,48,29,8,0,2,4,671,30,83,83,31,1,1,1
7142,198,80,1,0,4,1,516,30,70,70,105,0,1,1
7143,12,66,3,0,0,0,517,30,70,70,103,0,1,1
7144,82,5,1,0,0,3,2012,9,26,26,10,30,1,1
7145,206,802,88,0,15,1,305,30,809,809,146,30,1,1
7146,567,510,8,0,9,18,604,30,446,446,14,0,0,1
7147,0,1289,12,0,0,0,683,7,9,9,13,10,1,1
7148,446,1289,12,0,0,11,671,7,9,9,13,20,1,1
7149,123,20,7,0,0,0,2294,30,1716,1716,9,30,0,1
7150,36,84,2,-1,0,1,553,4,12,12,4,0,1,1
7151,52,2,1,0,0,42,633,30,83,83,29,4,1,1
7152,0,2,1,0,1,27,648,30,83,83,28,24,1,1
7153,384,136,6,0,0,3,2012,9,26,26,9,30,1,1
7154,0,146,2,-1,0,1,553,4,12,12,3,0,1,1
7155,0,30,4,0,0,0,1537,13,100,100,91,30,0,0
7156,0,2,1,0,0,3,2012,9,26,26,8,30,1,1
7157,0,98,1,0,0,0,525,29,23,23,3,30,1,1
7158,124,3,1,0,16,45,1657,30,5412,5412,109,1,0,0
7159,64,3,1,0,0,2,2012,9,26,26,7,30,1,1
7160,295,0,0,0,11,91,937,30,1219,1219,28,30,0,1
7161,143,36,2,0,7,0,1028,30,1219,1219,27,30,0,0
7162,257,8,2,0,0,2,2013,9,26,26,6,30,1,1
7163,0,1102,1,-1,0,0,311,30,576,576,1,30,1,1
7164,0,2,1,0,6,6,888,5,15,15,8,30,1,1
7165,65,80,5,0,10,42,1278,30,12273,12273,221,30,1,1
7166,70,2,1,0,0,0,324,29,4,4,46,20,1,1
7167,17,4,1,0,3,0,1384,30,437,437,19,30,0,1
7168,44,204,2,-1,0,1,553,4,12,12,2,0,1,1
7169,234,4,1,0,6,29,486,30,376,376,15,15,1,1
7170,1475,112,1,0,0,0,747,30,2430,2430,86,30,1,1
7171,0,130,3,0,1,0,525,29,23,23,3,30,1,1
7172,70,155,13,0,1,1,938,30,13,13,4,30,1,1
7173,0,415,34,0,0,0,969,28,15,15,4,7,1,1
7174,234,26,2,0,5,42,633,30,83,83,27,7,1,1
7175,26,2,1,0,0,0,2149,30,5052,5052,8,-1,0,1
7176,132,238,7,0,11,0,389,-1,88,88,12,30,0,1
7177,28,2,1,0,1,0,750,30,1289,1289,63,27,1,1
7178,593,1603,33,0,1,0,166,28,172,172,33,30,1,1
7179,642,3,1,0,0,0,1091,30,107,107,27,30,1,1
7180,641,3,1,0,0,0,1091,30,107,107,26,30,1,1
7181,221,11,1,0,3,0,1020,5,107,107,7,30,1,1
7182,0,6,1,0,0,0,214,18,50,50,23,19,1,1
7183,0,275,7,0,1,0,266,-1,31,31,116,30,0,1
7184,0,4,1,0,0,0,2056,30,20862,20862,241,30,1,0
7185,0,75,2,0,0,1,517,30,70,70,102,0,1,1
7186,0,70,2,0,0,0,2,4,0,0,10,-1,0,1
7187,0,118,7,0,14,1,306,30,809,809,144,30,0,1
7188,73,386,2,-1,0,1,553,4,12,12,1,0,1,1
7189,131,3,2,0,4,0,1734,30,413,413,113,30,1,1
7190,163,73,2,0,1,1,1355,30,120,120,17,30,0,1
7191,537,77,3,0,1,0,202,30,3156,3156,403,30,1,1
7192,49,15,2,0,0,0,1826,30,33736,33736,1145,30,0,1
7193,30,58,1,0,0,0,1509,30,4966,4966,566,19,0,1
7194,330,15,2,0,3,3,425,7,86,86,11,10,1,1
7195,0,16,3,0,0,9,1347,30,120,120,16,30,0,1
7196,0,58,8,0,1,0,139,13,18,18,8,30,1,1
7197,0,1424,1,0,0,0,631,24,50,50,8,22,1,1
7198,46,828,13,0,0,0,149,5,9,9,88,25,1,1
7199,372,656,8,0,1,86,1740,4,17,17,5,9,1,1
7200,0,12,2,0,0,19,1338,30,120,120,15,30,0,1
7201,482,65,4,0,1,0,108,30,19,19,16,2,1,1
7202,430,34,6,0,3,4,385,30,1180,1180,321,7,0,0
7203,268,85,1,0,0,0,425,15,53,53,81,30,1,1
7204,105,18,1,0,1,0,1061,30,177,177,472,14,1,1
7205,3023,749,10,0,54,75,314,30,18,18,13,7,1,1
7206,1119,7859,160,0,30,9,1146,30,895,895,141,30,1,1
7207,376,6377,500,0,14,6,1149,30,895,895,141,30,1,1
7208,126,178,11,0,119,17,148,30,4,4,2,-1,0,1
7209,0,64,13,0,0,0,232,11,9,9,2,30,1,1
7210,37,19,1,0,5,0,1155,30,895,895,140,30,1,0
7211,34,8,1,0,6,3,1152,30,895,895,139,30,1,0
7212,52,9,1,0,11,75,1352,5,302,302,4,1,0,0
7213,0,10,1,0,0,0,1509,30,4966,4966,565,-1,0,1
7214,283,35,3,0,9,0,1080,30,31,31,45,30,1,1
7215,387,24,1,0,0,0,344,30,458,458,117,0,1,1
7216,0,32,4,0,18,24,209,30,432,432,45,13,0,1
7217,129,325,9,0,2,0,1061,30,177,177,471,14,1,1
7218,131,54,4,0,0,0,675,30,83,83,26,30,1,1
7219,0,6064,100,0,1,90,1305,19,110,110,192,0,0,0
7220,32,856,4,0,0,0,988,30,318,318,4,30,1,1
7221,105,6,2,0,3,217,539,30,472,472,30,30,1,1
7222,96,6,1,0,0,17,1378,19,110,110,191,7,1,1
7223,0,379,42,0,0,0,128,30,319,319,26,30,1,1
7224,73,362,42,0,12,2,125,30,319,319,25,30,1,1
7225,26,18,3,0,2,0,180,12,178,178,6,30,1,1
7226,7,49,1,0,0,0,241,26,6,6,7,0,0,1
7227,150,41,5,0,16,13,1312,30,1391,1391,28,30,1,1
7228,127,12,1,0,1,0,0,30,19,19,28,30,1,1
7229,110,4,1,0,1,0,191,30,8757,8757,56,19,0,1
7230,33,6,2,0,1,0,104,30,8,8,43,0,0,1
7231,33,6,2,0,2,0,104,30,8,8,42,0,0,1
7232,81,14,1,0,1,0,864,20,615,615,16,30,1,1
7233,0,74,4,0,0,0,471,7,4,4,16,17,1,1
7234,242,432,14,0,21,15,754,7,4,4,263,2,1,1
7235,0,2,1,0,0,0,1583,30,1143,1143,167,30,0,0
7236,0,2,1,0,0,0,1583,30,1143,1143,167,30,0,1
7237,64,35,2,0,3,3,1050,14,93,93,12,30,1,0
7238,0,126,111,0,0,0,1037,30,5673,5673,226,30,1,1
7239,0,2,1,0,0,2,1284,3,58,58,7,0,0,1
7240,8,15,3,0,1,0,1080,30,175,175,652,30,1,1
7241,0,17,3,0,0,0,656,13,74,74,107,4,1,1
7242,511,18,1,0,1,2,2013,9,26,26,5,30,1,1
7243,143,481,2,0,0,2,65,7,6,6,15,1,1,1
7244,118,4,1,0,0,0,1384,30,437,437,18,-1,0,1
7245,0,2,1,0,0,0,1080,7,575,575,16,30,1,1
7246,683,5606,12,0,0,0,34,8,13,13,2,30,1,1
7247,12,26,2,-1,4,0,247,30,23,23,414,-1,0,1
7248,161,14,1,0,8,0,832,30,71,71,46,8,0,1
7249,0,1,1,0,0,0,1053,30,956,956,5,30,1,1
7250,359,68,1,0,3,0,724,30,12944,12944,14,7,0,1
7251,9,31,9,0,0,0,67,7,6,6,15,4,1,1
7252,20,11,1,0,0,0,1037,30,5673,5673,226,30,1,1
7253,0,20,1,0,0,0,1019,30,185,185,47,5,0,1
7254,183,2,1,0,0,0,1603,30,1159,1159,384,27,1,1
7255,72,2,1,0,4,0,340,30,91,91,56,30,1,1
7256,0,32,2,0,1,1,1220,30,1842,1842,779,30,0,1
7257,123,8,1,0,2,0,227,23,28,28,5,30,1,1
7258,197,29,2,0,5,0,216,30,238,238,60,16,1,1
7259,44,1,3,0,0,0,348,30,187,187,112,8,1,1
7260,49,2,1,0,0,0,1037,30,5673,5673,226,30,1,1
7261,113,95,1,0,2,189,157,30,10,10,21,13,1,1
7262,12,2,2,0,0,0,821,30,60,60,5,30,1,1
7263,0,6,1,0,0,0,1037,30,5673,5673,226,30,1,1
7264,98,26,4,0,4,46,300,30,10,10,20,0,0,1
7265,0,8,2,0,0,0,1603,30,1159,1159,383,30,1,1
7266,628,5,2,0,4,2,876,30,5316,5316,83,8,0,0
7267,0,48,1,0,0,50,1298,30,25,25,15,9,0,1
7268,0,120,6,0,0,0,1180,30,1233,1233,20,30,1,1
7269,0,6,1,0,0,0,1037,30,5673,5673,226,30,1,1
7270,0,69,7,0,3,1,233,30,432,432,44,7,1,1
7271,0,2,1,0,1,150,735,27,2178,2178,30,30,0,0
7272,146,12,2,0,6,2,262,30,905,905,343,30,0,1
7273,0,6,1,0,1,0,1015,30,2308,2308,330,25,0,1
7274,196,2,1,0,0,3,1599,30,1159,1159,383,30,1,1
7275,113,10,1,0,1,14,1396,30,1427,1427,72,30,0,0
7276,525,3,1,0,0,0,1307,18,280,280,19,30,1,1
7277,57,12,2,0,1,0,31,2,5,5,7,0,0,0
7278,0,1,1,0,1,0,339,30,370,370,8,9,1,1
7279,76,4,1,0,1,0,769,7,4,4,262,1,1,1
7280,613,1755,36,0,2,0,556,30,1957,1957,13,30,1,1
7281,0,172,7,0,0,0,62,11,5,5,12,25,1,1
7282,481,47,5,0,5,0,557,30,1957,1957,12,30,1,1
7283,398,21,4,0,4,19,18,30,8,8,5,26,0,1
7284,1740,487,3,0,4,8,29,30,8,8,4,26,0,1
7285,841,1790,25,0,1,0,37,30,8,8,3,3,1,1
7286,0,22,1,0,1,0,1221,30,1842,1842,779,30,0,1
7287,306,16,1,0,5,0,233,30,432,432,43,30,1,1
7288,58,25,5,0,0,0,1428,30,133,133,43,6,1,1
7289,114,41,3,0,4,0,1403,30,927,927,255,30,0,1
7290,290,350,5,0,3,0,578,30,434,434,1,30,1,1
7291,38,2,1,0,0,0,1582,30,1143,1143,166,30,0,1
7292,133,76,4,0,2,0,538,25,21,21,1,0,0,1
7293,0,45,1,0,0,0,537,25,21,21,0,30,1,1
7294,93,10,2,0,1,0,686,30,297,297,6,30,1,1
7295,223,35,2,0,0,1,1582,30,1143,1143,163,30,1,1
7296,0,2,4,0,1,28,1578,30,1493,1493,18,4,1,1
7297,515,2,1,0,0,3,683,13,844,844,35,30,1,1
7298,295,2,1,0,1,27,316,30,98,98,28,6,1,0
7299,195,9,1,0,4,125,1864,20,133,133,30,14,1,1
7300,0,17,2,0,0,0,784,30,318,318,5,30,0,1
7301,217,22,5,0,2,17,65,30,59,59,9,30,0,1
7302,829,3,1,0,0,0,1091,30,107,107,26,30,1,1
7303,3828,37,4,0,7,3,336,30,11201,11201,300,3,0,1
7304,57,2,1,0,0,2,1581,30,1143,1143,162,30,0,1
7305,0,82,8,0,14,0,775,21,3,3,73,0,1,1
7306,140,8,2,0,0,0,26,-1,2,2,3,1,0,1
7307,951,26,1,0,6,3,409,30,460,460,19,30,0,0
7308,484,85,5,0,4,16,1338,30,4887,4887,1062,30,1,1
7309,0,22,1,0,0,0,149,6,238,238,10,30,1,1
7310,0,8,1,0,0,0,243,25,1203,1203,9,30,0,1
7311,0,2,1,0,2,3,287,11,166,166,15,2,1,1
7312,0,1,1,0,0,0,242,25,1203,1203,8,30,1,1
7313,10,4,1,0,2,0,290,11,166,166,13,2,1,1
7314,0,8,2,0,0,1,841,30,157,157,11,30,1,1
7315,354,4998,2,0,5,4,1578,30,1143,1143,161,30,1,1
7316,33,1,1,0,0,0,26,-1,2,2,2,0,0,1
7317,270,2,1,0,0,0,51,30,131,131,9,30,0,1
7318,0,12,1,0,0,0,2056,30,20862,20862,235,30,1,0
7319,24,15,1,0,0,0,2056,30,20862,20862,235,5,0,0
7320,87,6,1,0,4,0,2056,30,20862,20862,235,1,0,0
7321,0,31,1,0,0,0,2056,30,20862,20862,235,30,1,0
7322,0,25,1,0,2,0,2056,30,20862,20862,235,30,1,0
7323,23,14,1,0,0,31,1551,30,1143,1143,160,30,1,1
7324,0,14,1,0,1,0,2056,30,20863,20863,234,30,1,0
7325,146,2,1,0,1,0,640,30,2662,2662,291,6,1,1
7326,122,128,5,0,0,0,1204,14,277,277,6,30,0,1
7327,0,263,7,0,0,0,1180,30,1234,1234,20,30,1,1
7328,0,2,1,0,0,0,825,22,11,11,6,30,1,1
7329,0,76,1,0,1,0,2056,30,20863,20863,233,30,1,0
7330,0,98,2,0,0,0,373,30,59,59,10,2,1,1
7331,993,29,2,0,2,103,1431,30,1565,1565,122,30,0,1
7332,0,145,6,0,0,0,677,-1,32,32,15,2,0,1
7333,0,4,1,0,0,0,677,-1,32,32,15,2,0,1
7334,62,21,1,0,1,0,252,30,22,22,20,30,0,1
7335,232,6,1,0,0,24,1198,30,197,197,8,30,0,1
7336,28,2,1,0,0,0,908,30,95,95,58,26,0,1
7337,365,2128,18,0,6,2,714,30,18140,18140,1005,0,0,1
7338,29,38,3,0,0,0,660,3,148,148,33,30,1,1
7339,0,43,3,0,0,6,488,30,159,159,10,30,1,1
7340,107,2,1,0,1,0,213,30,5647,5647,529,20,0,1
7341,164,112,1,0,3,6,711,30,18140,18140,1004,30,0,1
7342,52,7,1,0,0,0,60,30,40,40,44,30,1,1
7343,140,5,6,0,0,54,0,7,58,58,4,-1,0,1
7344,0,351,1,0,4,13,200,30,5647,5647,528,30,1,1
7345,62,147,12,0,0,1,433,30,1455,1455,40,2,1,1
7346,102,47,7,0,6,0,338,30,15,15,184,3,1,1
7347,246,1,1,0,0,0,1990,20,133,133,30,30,1,1
7348,422,26862,30,0,1,0,213,30,5647,5647,527,30,1,1
7349,370,1737,27,0,5,4,1929,30,2568,2568,301,30,1,1
7350,132,1,1,0,0,0,361,30,47,47,11,0,0,1
7351,0,94,4,0,0,0,55,13,5,5,0,30,1,1
7352,10,190,5,0,2,0,560,21,54,54,84,30,1,1
7353,0,69,1,0,0,0,159,30,108,108,8,30,1,1
7354,4,2,1,0,0,0,466,30,4111,4111,229,9,0,1
7355,392,2,1,0,1,2,781,30,20,20,5,30,0,1
7356,23,1,1,0,1,24,138,13,250,250,4,-1,0,0
7357,222,139,3,0,0,0,661,3,148,148,32,30,1,1
7358,249,18,1,0,1,0,584,30,58,58,103,7,1,1
7359,247,7,1,0,0,0,584,30,58,58,101,7,1,1
7360,155,3,1,0,0,17,300,30,2650,2650,11,30,1,1
7361,13,2,1,0,1,17,300,30,2650,2650,9,30,1,1
7362,198,23,3,0,5,17,567,30,58,58,99,4,1,1
7363,0,2,1,0,0,0,1181,30,1234,1234,19,30,1,1
7364,77,4,1,0,0,13,571,30,58,58,96,2,1,1
7365,305,396,7,0,2,1,801,28,95,95,75,30,1,1
7366,0,27,2,0,0,0,2,30,674,674,2,17,0,1
7367,97,12,1,0,0,13,571,30,6,6,32,19,1,1
