,PRBodySize,CommitSize,No_of_Files_Changed,socialDistance,No_of_Comments,timeSpentOnPR,repositoryAge,No_of_collaborators,No_of_Stars,No_of_Watchers,No_of_OpenIssues,No_of_followers_Submitter,submitterStatus,pullrequestDecision
31691,0,36990,3,0,10,108,1309,30,2454,2454,72,30,0,0
31692,0,5,1,0,3,3,602,30,23,23,4,30,0,1
31693,87,2,2,0,0,25,183,-1,7,7,76,0,0,1
31694,0,105,2,0,0,0,175,28,3,3,60,0,0,1
31695,46,19,7,0,7,0,724,30,18323,18323,1009,30,1,1
31696,164,24,1,0,0,0,844,30,1966,1966,77,30,1,1
31697,101,3,1,0,1,0,2275,30,18119,18119,80,14,1,1
31698,227,17,3,0,3,0,1057,30,50,50,31,4,1,1
31699,0,77,2,0,5,0,423,30,661,661,141,11,1,1
31700,252,46,4,0,1,0,602,30,64,64,130,30,1,1
31701,0,2,1,0,2,0,1154,30,160,160,5,30,1,1
31702,0,560,6,0,0,0,368,7,10,10,2,30,1,1
31703,68,2,1,0,0,0,1223,30,5665,5665,250,30,1,1
31704,177,290,4,0,0,0,961,30,490,490,25,26,1,1
31705,25,29,1,0,0,6,973,30,438,438,28,30,1,1
31706,0,2,1,0,0,0,1154,30,160,160,5,30,1,1
31707,63,81,1,0,5,0,219,30,5726,5726,551,30,1,1
31708,77,13,1,0,2,0,756,30,299,299,256,30,1,1
31709,4114,3,1,0,5,0,863,23,28,28,22,26,1,1
31710,0,308,3,0,0,0,1064,30,4627,4627,493,20,1,1
31711,0,1210,18,0,3,0,445,16,7,7,6,1,1,1
31712,45,222,18,0,0,0,56,-1,7,7,11,10,0,1
31713,0,48,5,0,0,0,1813,5,3,3,62,8,1,1
31714,310,424,3,0,1,0,1263,30,76467,76467,131,9,0,0
31715,42,1,1,0,0,0,158,11,4,4,10,29,1,1
31716,191,26,4,0,0,4,148,30,85,85,50,17,1,1
31717,0,33,8,-1,0,0,27,4,3,3,27,-1,0,1
31718,0,14,4,0,7,21,1148,30,166,166,28,30,1,1
31719,0,16142,7,0,3,0,427,13,5,5,17,30,1,1
31720,88,71,5,0,0,0,192,6,32,32,5,30,1,1
31721,0,8,3,0,2,9,922,30,125,125,52,30,1,0
31722,138,18,1,0,0,0,1704,30,777,777,39,30,1,1
31723,140,282,7,0,35,31,2156,30,3287,3287,364,30,1,1
31724,1419,1692,20,0,53,10,979,30,12542,12542,66,3,0,0
31725,638,2,1,0,0,0,426,30,237,237,86,30,0,1
31726,125,16,1,0,21,147,1237,30,729,729,37,30,1,1
31727,16,2,1,0,3,0,733,30,880,880,481,30,1,0
31728,249,52,1,0,1,0,209,30,3195,3195,407,30,0,1
31729,0,2661,34,0,0,0,104,7,2026,2026,32,30,1,1
31730,53,50,3,0,2,1,724,30,3100,3100,114,30,1,0
31731,0,2,1,0,1,18,1262,30,563,563,23,16,1,0
31732,139,21,3,0,2,1,724,30,3100,3100,113,30,1,0
31733,89,25,1,0,0,25,183,-1,7,7,75,0,0,1
31734,518,18,3,0,6,20,220,-1,222,222,168,30,0,1
31735,0,33,8,-1,0,0,27,4,3,3,27,-1,0,1
31736,117,110,2,0,1,2,731,30,880,880,480,30,1,0
31737,76,59,3,0,9,1,319,30,2536,2536,284,30,1,0
31738,50,2,1,0,0,4,465,16,34,34,4,8,1,0
31739,0,3,1,0,0,21,219,-1,222,222,166,30,0,1
31740,728,275,11,0,8,4,237,-1,222,222,165,30,0,1
31741,0,8,1,0,0,0,1132,30,581,581,49,16,1,1
31742,688,226,4,0,4,0,114,30,20,20,19,6,1,1
31743,0,4,1,0,1,4,729,30,880,880,479,30,1,0
31744,0,4,2,0,0,0,754,18,7,7,6,7,1,1
31745,189,34,1,0,1,0,1242,30,8945,8945,65,0,0,0
31746,119,6971,60,-1,0,0,710,30,450,450,19,30,1,1
31747,0,3,1,0,0,0,29,23,146,146,37,30,1,1
31748,258,32,1,0,0,0,1422,30,4541,4541,2075,30,1,1
31749,61,47208,2782,0,5,0,1162,30,898,898,144,15,1,1
31750,87,1,1,0,0,3,206,-1,7,7,74,0,0,1
31751,108,38,2,0,0,0,449,11,20,20,10,19,1,1
31752,344,64,6,0,10,10,529,30,932,932,62,-1,0,1
31753,0,53,6,0,0,4,111,30,696,696,105,30,1,1
31754,56,4674,23,0,5,0,1953,30,656,656,787,30,1,1
31755,0,43,2,0,1,0,342,30,82,82,121,18,1,1
31756,0,1,1,0,1,0,828,30,7,7,5,12,1,1
31757,0,415,4,0,6,0,106,30,1873,1873,21,30,1,1
31758,86,74,1,0,0,3,206,-1,7,7,73,0,0,1
31759,0,151,6,0,12,102,1227,30,369,369,64,30,1,1
31760,86,16,1,0,2,0,213,30,73,73,219,13,1,1
31761,126,2,1,0,2,0,724,30,18323,18323,1008,30,0,1
31762,85,2,1,-1,0,0,28,23,147,147,35,30,1,1
31763,88,3,1,0,0,3,206,-1,7,7,72,0,0,1
31764,0,8,1,0,0,0,923,30,846,846,307,30,0,1
31765,121,141,11,0,1,0,1139,21,413,413,72,30,0,1
31766,98,12,2,0,1,0,1297,30,210,210,9,30,1,1
31767,108,27,2,0,1,0,1297,30,210,210,8,20,0,1
31768,92,10,4,0,0,4,205,-1,7,7,71,0,0,1
31769,468,10,1,0,2,0,280,30,38,38,271,6,1,1
31770,370,6,1,0,3,10,1381,30,118,118,44,19,0,1
31771,0,34,3,0,0,0,382,30,301,301,31,30,0,1
31772,156,41,1,0,4,1,86,30,87,87,6,4,0,1
31773,0,43,1,0,0,0,179,30,34,34,58,23,1,1
31774,430,5,1,0,0,0,2173,30,1012,1012,49,30,1,1
31775,118,2,1,0,1,0,2037,30,1756,1756,80,30,1,1
31776,143,2,1,0,1,0,2037,30,1756,1756,79,30,1,1
31777,1017,66,2,0,16,1,1580,30,1669,1669,776,30,1,1
31778,0,46,2,0,1,0,756,30,299,299,255,30,1,1
31779,10,62,1,0,10,2,553,30,5190,5190,100,30,1,1
31780,239,848,26,0,5,3,754,30,392,392,59,3,0,1
31781,0,8,1,0,1,0,275,30,5,5,100,30,1,1
31782,0,235,3,0,2,2,353,30,12,12,12,-1,0,1
31783,67,86,3,0,0,0,797,12,44,44,8,27,1,1
31784,0,73,2,0,0,0,610,30,15,15,9,22,1,1
31785,92,52,2,0,3,0,186,12,184,184,6,30,1,1
31786,156,2,1,0,0,7,244,30,277,277,24,14,0,1
31787,847,2,1,0,4,0,994,22,85,85,10,30,1,1
31788,0,3361,71,0,1,0,1867,18,363,363,72,16,1,1
31789,118,26,1,0,1,10,49,21,16,16,4,15,0,1
31790,135,41,2,0,2,13,525,30,3633,3633,162,30,1,0
31791,0,422,7,0,0,0,9,4,3,3,7,-1,0,1
31792,79,145,13,0,0,0,1736,30,171,171,63,30,1,1
31793,207,386,13,0,1,3,591,10,5,5,22,8,1,0
31794,129,37,3,0,0,0,322,29,530,530,28,30,1,1
31795,0,27,1,0,0,0,1368,30,200,200,15,30,1,1
31796,0,2,1,0,0,0,91,30,1663,1663,3,30,1,1
31797,193,128,6,0,0,0,217,30,8,8,43,-1,0,1
31798,87,132,6,0,0,3,206,-1,7,7,70,0,0,1
31799,59,129,5,0,1,4,1832,30,10712,10712,452,30,0,0
31800,121,4,1,0,0,0,1097,30,721,721,9,0,1,1
31801,79,4,1,0,1,4,1956,30,1000,1000,33,30,1,1
31802,575,688,2,0,1,3,400,30,427,427,111,30,1,1
31803,77,33,2,0,0,0,1335,30,476,476,8,30,1,1
31804,751,69,3,0,0,27,312,30,29,29,38,9,1,1
31805,285,5,1,0,5,304,1655,30,1000,1000,32,30,0,0
31806,318,1154,25,0,14,2,289,30,874,874,25,30,1,1
31807,56,2,1,0,1,0,605,30,50,50,99,30,0,1
31808,319,1998,5,0,1,111,986,30,721,721,8,-1,0,0
31809,87,6,2,0,0,0,209,-1,7,7,69,0,0,1
31810,37,110,1,0,5,6,1557,30,2550,2550,80,30,1,1
31811,302,17,5,0,1,8,243,30,277,277,23,18,0,0
31812,590,52,2,0,5,0,783,30,2437,2437,126,30,1,1
31813,43,8,1,0,0,0,1068,30,2832,2832,762,30,1,0
31814,114,122,11,0,1,0,1075,30,287,287,79,26,0,1
31815,132,2,1,0,3,0,458,30,45,45,50,30,1,1
31816,391,0,0,0,4,38,202,-1,222,222,165,30,0,0
31817,93,4,1,0,1,15,1629,30,4436,4436,665,20,0,1
31818,743,4,1,0,0,10,241,30,277,277,22,13,0,1
31819,220,20,5,0,2,17,191,19,18,18,4,29,1,1
31820,132,5,1,0,1,2,296,19,49,49,92,18,1,1
31821,0,185,3,0,16,2,217,30,5726,5726,551,30,1,1
31822,189,464,2,0,4,2,431,30,2610,2610,108,30,1,1
31823,111,143,3,0,19,1,90,30,1663,1663,2,30,1,1
31824,84,9,1,0,1,0,354,30,1161,1161,326,26,1,1
31825,259,1,1,0,5,0,1908,30,3269,3269,548,3,0,1
31826,0,233,18,0,5,4,93,30,10,10,13,30,1,1
31827,0,25,2,0,0,0,610,30,15,15,8,22,1,1
31828,157,3,1,0,0,0,1909,30,3269,3269,546,30,0,1
31829,899,1296,3,0,4,18,1458,30,2696,2696,1328,-1,0,0
31830,468,57,2,0,1,14,1630,30,4436,4436,663,12,0,1
31831,348,5,1,0,10,5,721,30,3100,3100,112,30,0,0
31832,1537,363,5,0,4,0,754,30,2468,2468,87,30,1,1
31833,33,5,2,0,5,0,110,30,10,10,17,23,0,1
31834,0,18,1,0,0,0,108,26,113,113,21,13,1,1
31835,145,73,10,0,6,0,591,30,1666,1666,146,11,0,1
31836,195,20,3,0,2,0,1130,30,258,258,88,30,1,1
31837,166,2,1,0,0,0,1991,30,1942,1942,7,30,1,1
31838,0,2,1,0,0,0,29,23,147,147,36,30,1,1
31839,326,50,3,0,2,0,452,30,368,368,15,30,1,1
31840,175,240,10,0,26,283,1458,30,2398,2398,67,23,0,0
31841,0,6,1,0,0,5,338,30,130,130,136,1,1,1
31842,0,3,1,0,0,2,2019,9,26,26,5,30,1,1
31843,0,15,1,0,0,0,210,30,40,40,6,30,1,1
31844,256,31,3,0,18,20,1410,30,494,494,41,30,1,1
31845,0,184,2,0,0,14,80,21,346,346,1,30,1,1
31846,0,171,5,0,0,0,1731,21,159,159,163,7,1,1
31847,181,11,1,0,1,154,1126,30,563,563,22,30,1,0
31848,19,180,2,0,5,3,754,30,1292,1292,58,28,1,1
31849,30,2,1,0,0,2,262,30,103,103,216,30,1,1
31850,81,4,1,0,0,2,2020,9,26,26,4,30,1,1
31851,0,8,8,0,2,161,299,30,158,158,61,2,1,1
31852,0,9,1,0,0,0,187,30,58,58,11,10,1,1
31853,0,2,1,0,0,2,2020,9,26,26,3,30,1,1
31854,0,38,4,0,0,0,56,-1,7,7,10,10,0,1
31855,10,43,4,0,10,1,553,30,5191,5191,99,30,1,1
31856,0,6,1,0,0,0,510,30,82,82,35,11,1,1
31857,139,0,0,0,0,0,241,-1,222,222,164,30,0,0
31858,0,30,2,0,0,0,490,30,10,10,10,14,1,1
31859,54,4,1,0,1,154,1126,30,563,563,21,30,1,1
31860,54,2,1,0,0,0,1708,30,5507,5507,816,30,1,1
31861,46,27,2,0,0,0,435,30,1654,1654,183,30,1,1
31862,15,7,1,0,0,0,1708,30,5507,5507,815,30,1,1
31863,222,223,6,0,11,42,174,-1,52,52,34,28,0,0
31864,311,280,6,0,52,823,918,30,2398,2398,66,13,0,0
31865,0,899,8,0,0,0,1691,30,526,526,166,30,0,1
31866,76,6,2,0,0,0,1727,30,1868,1868,125,30,1,1
31867,309,44,2,0,8,0,356,30,12,12,11,0,0,1
31868,107,20,3,0,0,2,2020,9,26,26,2,30,1,1
31869,257,2,1,0,2,5,533,30,3633,3633,161,30,0,1
31870,0,141,2,-1,0,0,29,23,147,147,35,-1,0,1
31871,1053,17,2,0,1,0,1689,30,2009,2009,21,0,0,1
31872,0,2,1,0,0,0,1043,30,5725,5725,220,-1,0,1
31873,133,19,2,0,6,23,47,30,2740,2740,13,30,0,0
31874,10,11,1,0,0,0,74,7,6,6,18,4,1,1
31875,0,79,2,0,0,1,73,7,6,6,17,3,1,1
31876,65,12,2,0,2,129,1151,30,563,563,20,30,1,1
31877,0,129,2,0,4,0,25,7,3,3,12,30,1,1
31878,19,4,1,0,1,0,949,30,41,41,8,30,1,1
31879,0,30,1,0,0,2,2020,9,26,26,1,30,1,1
31880,117,5,1,0,6,10,1710,30,90,90,49,4,1,1
31881,58,32,3,0,5,31,1108,15,61,61,8,30,1,1
31882,159,3,1,0,1,0,220,30,5726,5726,550,30,1,1
31883,155,14,2,0,0,0,1991,30,1942,1942,6,0,1,1
31884,0,2,1,0,0,0,1524,30,198,198,487,30,1,1
31885,59,651,12,0,2,2,695,30,349,349,26,9,0,1
31886,394,164,6,0,0,0,557,30,408,408,139,30,1,1
31887,98,18,2,0,20,0,1832,30,33961,33961,1124,30,0,0
31888,157,3,1,0,0,0,392,30,272,272,449,30,1,1
31889,28,2,1,0,0,2,262,30,103,103,216,2,0,1
31890,519,1116,12,0,1,232,1048,30,563,563,19,0,0,0
31891,88,45,2,0,0,3,851,30,172,172,314,8,1,1
31892,33,36,1,0,6,0,1475,30,2696,2696,1327,2,0,0
31893,0,8,3,0,0,0,1691,30,526,526,166,30,0,1
31894,0,50,1,0,0,0,219,30,5726,5726,549,30,1,1
31895,209,26,1,0,3,0,2063,30,20969,20969,268,30,0,0
31896,170,6,3,0,0,0,809,30,788,788,71,1,0,1
31897,198,87,3,0,2,98,1182,30,563,563,18,30,0,0
31898,30,2,1,0,3,0,1357,30,10260,10260,473,30,1,1
31899,243,2,1,0,0,0,2265,30,187,187,115,30,1,1
31900,1350,3200,86,0,0,0,648,30,56,56,33,29,1,1
31901,194,438,12,0,1,12,57,30,2740,2740,12,24,1,0
31902,184,12,2,0,4,0,1011,30,82,82,3,19,1,1
31903,584,125,3,0,1,54,685,30,1284,1284,84,2,1,1
31904,285,568,13,0,2,3,868,30,68,68,71,4,0,1
31905,90,37,2,0,7,1,1011,30,95,95,10,6,1,1
31906,0,88,2,0,2,0,139,30,1423,1423,47,30,1,1
31907,0,42,5,0,0,0,885,-1,219,219,56,25,0,1
31908,545,173,4,0,2,3,400,30,427,427,108,30,1,1
31909,79,98,4,0,0,0,884,-1,219,219,55,29,0,1
31910,0,838,161,0,0,0,682,30,83,83,24,30,1,1
31911,609,34,2,0,4,0,1346,30,3315,3315,10,30,1,0
31912,52,15,1,0,0,5,398,30,427,427,107,14,1,1
31913,326,2,1,0,1,5,1224,30,1075,1075,91,30,1,1
31914,69,36,2,0,1,0,69,30,2740,2740,11,30,1,1
31915,427,22,1,0,8,4,1736,30,253,253,25,30,0,1
31916,0,18,2,0,0,94,367,30,158,158,60,5,1,1
31917,0,1,1,0,0,0,45,30,25,25,2,16,1,1
31918,145,16,1,0,0,3,882,-1,219,219,55,29,0,1
31919,63,141,1,0,17,4,1162,30,1113,1113,17,30,0,0
31920,329,19,1,0,0,3,210,30,126,126,11,30,1,1
31921,0,1351,36,0,0,1,629,30,188,188,17,30,1,1
31922,213,69,1,0,15,221,505,30,3100,3100,111,12,0,0
31923,414,19,3,0,3,1,1319,30,2932,2932,36,2,0,1
31924,180,2,1,0,0,0,158,30,53,53,18,30,1,1
31925,437,62379,48,0,0,2,202,9,16,16,6,0,1,1
31926,80,4,2,0,0,705,1560,30,187,187,114,30,0,1
31927,45,2,1,0,1,0,844,30,1967,1967,77,30,1,1
31928,294,1,1,0,0,0,434,30,23,23,12,18,1,1
31929,61,2,1,0,0,0,656,30,101,101,120,0,0,1
31930,25,0,0,0,0,0,235,30,56,56,42,4,0,0
31931,0,805,15,0,0,3,648,30,48,48,40,30,1,1
31932,423,24,5,0,6,2,112,30,20,20,19,9,1,1
31933,976,3178,8,0,105,21,396,30,159,159,33,30,1,1
31934,27,500,7,0,0,0,744,30,20,20,38,19,0,1
31935,0,32,3,0,1,0,172,29,68,68,1,8,1,1
31936,384,14,1,0,1,0,187,30,58,58,10,11,1,1
31937,0,69,1,0,0,0,368,30,264,264,372,19,0,1
31938,0,26,1,0,0,0,207,5,9,9,22,6,1,1
31939,0,51,8,0,0,0,27,4,3,3,25,20,1,1
31940,36,1,1,0,0,0,716,30,115,115,2,19,0,1
31941,35,24,1,0,2,0,1676,30,1984,1984,214,30,1,1
31942,89,42,1,0,5,0,1458,30,334,334,31,30,1,1
31943,494,1,1,0,1,0,185,15,47,47,118,30,1,1
31944,0,147,7,0,0,12,582,4,4,4,0,30,1,0
31945,774,550,1,0,387,31,279,30,221,221,212,30,1,1
31946,24,14,2,0,3,3,66,30,146,146,7,30,1,1
31947,0,51,8,0,0,0,27,4,3,3,25,20,1,1
31948,494,51,4,0,3,0,790,30,128,128,17,30,1,1
31949,135,77,4,0,0,0,214,30,126,126,11,30,1,1
31950,0,13,1,0,1,0,1043,30,5726,5726,220,1,0,0
31951,13,11,1,0,0,0,1043,30,5726,5726,220,30,1,1
31952,141,78,4,0,1,0,109,8,19,19,6,30,0,1
31953,2661,14,1,0,8,4,534,30,3633,3633,160,30,0,0
31954,138,6,3,0,4,2,305,19,25,25,3,30,1,1
31955,51,58,11,0,3,35,1369,18,78,78,15,11,1,1
31956,104,2,1,0,0,3,1728,21,159,159,162,5,1,1
31957,0,45,3,0,0,0,1043,30,234,234,49,4,1,1
31958,276,373,7,0,6,3,216,30,5726,5726,547,30,1,1
31959,0,4,1,0,0,52,408,30,158,158,59,6,0,1
31960,78,66,2,0,0,0,872,30,68,68,71,4,0,1
31961,79,2,1,0,1,1,263,30,103,103,214,30,1,0
31962,0,2282,35,0,3,24,941,26,15,15,6,6,1,1
31963,23,0,0,0,0,11,1720,21,159,159,161,0,1,1
31964,139,2,1,0,4,6,505,30,208,208,20,30,0,0
31965,156,33,2,0,1,0,370,30,641,641,38,30,1,1
31966,313,166,4,0,3,15,593,30,30,30,14,30,0,1
31967,565,834,18,0,0,0,107,30,683,683,10,30,1,1
31968,29,37,2,0,1,1,607,30,30,30,13,30,1,1
31969,68,81,1,0,8,2,815,30,31,31,16,15,1,1
31970,0,64,7,0,6,0,356,30,12,12,11,2,1,1
31971,152,19,3,0,1,0,187,-1,4,4,45,-1,0,1
31972,118,2,1,0,2,0,264,30,103,103,213,30,1,1
31973,259,161,6,0,6,2,328,29,4,4,47,20,1,1
31974,199,4,1,0,2,0,356,30,12,12,10,0,0,1
31975,453,125,3,0,1,3,1557,30,1101,1101,65,0,0,0
31976,0,6,1,0,0,0,264,30,103,103,213,30,1,1
31977,329,106,7,-1,0,3,1309,6,20,20,5,30,1,1
31978,158,136,8,0,0,0,305,30,8,8,18,0,1,1
31979,290,938,15,0,2,4,65,30,2740,2740,10,30,1,1
31980,158,4443,263,0,0,0,305,30,8,8,17,0,1,1
31981,1256,37,3,0,4,5,505,30,208,208,19,30,0,1
31982,0,191,1,0,0,0,187,30,58,58,10,2,1,1
31983,203,8,2,0,3,0,2467,30,24558,24558,738,30,0,0
31984,34,2,1,0,0,0,594,30,126,126,44,30,0,1
31985,53,11,1,0,1,0,15,29,60,60,6,30,1,1
31986,194,24,2,0,2,0,783,30,2438,2438,125,30,1,1
31987,503,4,1,0,7,593,1148,30,2398,2398,65,2,0,0
31988,294,78,3,0,4,0,316,-1,25,25,61,15,0,1
31989,207,525,4,0,2,1,167,30,337,337,13,2,1,1
31990,46,2,1,0,1,0,889,30,171,171,25,12,1,1
31991,98,1,1,0,0,0,565,30,2068,2068,26,19,0,1
31992,589,33,7,0,5,46,2009,2,34131,34131,1004,30,0,0
31993,15,42,3,0,1,1,101,5,11,11,15,13,1,1
31994,45,4,2,0,1,0,1704,30,777,777,40,0,0,1
31995,463,87,4,0,2,55,728,30,2438,2438,124,30,1,0
31996,109,4,1,0,0,0,1610,30,1197,1197,401,2,0,1
31997,195,31,4,0,1,0,396,30,1205,1205,314,30,1,1
31998,170,218,8,0,1,0,305,30,8,8,16,2,0,1
31999,43,3,2,0,1,0,393,30,11508,11508,13,10,0,0
32000,395,29,1,0,4,4,218,23,6,6,9,12,1,1
32001,56,21,4,0,10,327,1415,30,2398,2398,64,13,0,0
32002,11,57,16,0,0,0,149,13,60,60,9,30,1,1
32003,0,187,5,0,1,0,115,30,20,20,19,30,1,1
32004,0,15,1,0,4,30,432,30,1695,1695,6,11,1,1
32005,174,8,1,0,0,0,331,29,4,4,46,20,1,1
32006,499,142,3,0,2,0,223,30,239,239,62,16,1,1
32007,0,10595,1052,0,0,0,115,30,20,20,19,10,1,1
32008,0,8,3,0,1,0,419,30,503,503,20,2,0,1
32009,1146,53,8,0,4,5,1070,30,287,287,78,7,1,1
32010,0,18,3,0,3,0,818,30,1280,1280,27,30,1,1
32011,286,14,1,0,1,1,992,30,1369,1369,27,5,1,1
32012,16,826,26,0,0,0,711,23,49,49,22,6,1,1
32013,35,18,1,0,4,94,689,30,2438,2438,123,0,0,0
32014,122,2,1,0,2,0,1610,30,1197,1197,400,30,1,1
32015,527,5,1,0,1,0,340,24,766,766,6,-1,0,1
32016,440,213,5,0,11,61,1994,2,34131,34131,1003,30,0,0
32017,0,2,1,0,0,0,1610,30,1197,1197,399,30,1,1
32018,0,1026,13,0,0,0,712,23,49,49,21,6,1,1
32019,0,487,9,0,8,0,1154,30,160,160,4,30,1,1
32020,133,25,1,0,4,24,1585,30,1197,1197,398,30,0,0
32021,135,6160,54,0,1,3,58,30,3124,3124,54,30,1,1
32022,7,85,1,0,0,0,9,4,3,3,7,14,1,1
32023,110,587,24,0,5,2,1669,30,8676,8676,2399,30,0,1
32024,230,12,1,0,9,264,1477,30,2398,2398,63,14,1,0
32025,0,2997,70,0,0,0,712,23,49,49,20,6,1,1
32026,73,1045,48,0,0,0,800,30,1269,1269,17,30,1,1
32027,235,2025,54,0,4,76,1041,30,229,229,13,30,1,1
32028,0,28,2,0,0,0,1117,30,229,229,12,30,1,1
32029,0,6,1,0,0,0,1043,30,234,234,49,4,1,1
32030,0,28438,5,0,1,0,923,30,847,847,308,30,0,0
32031,111,7,1,0,1,0,220,30,5726,5726,547,30,1,1
32032,0,2,1,0,1,0,361,30,211,211,15,30,1,1
32033,106,108,1,0,0,0,117,10,6,6,10,30,1,1
32034,939,10,2,0,1,3,1085,30,11526,11526,791,30,1,1
32035,616,28,2,0,12,216,1525,30,2398,2398,62,0,0,0
32036,0,54,2,0,0,0,541,30,58,58,4,0,1,1
32037,0,8,4,0,0,0,61,30,1157,1157,29,30,1,1
32038,0,2,1,0,0,0,278,10,89,89,10,30,1,1
32039,115,28,4,0,1,0,1297,30,459,459,16,30,1,1
32040,293,4,1,0,1,0,509,18,63,63,3,30,1,1
32041,219,121,7,0,0,0,1088,30,11526,11526,790,30,1,1
32042,14,18,2,0,0,0,248,26,6,6,9,0,0,1
32043,201,10,5,0,1,0,47,30,7109,7109,89,30,1,1
32044,113,127,5,0,22,5,866,30,68,68,70,30,1,1
32045,116,2,1,0,0,0,1472,30,1264,1264,22,30,1,1
32046,126,16,1,0,0,0,1183,12,79,79,3,17,1,1
32047,13,8,2,0,1,1,1716,30,1872,1872,1809,30,1,1
32048,0,68,2,0,0,0,543,12,85,85,99,30,1,1
32049,57,25,4,0,1,0,256,30,1872,1872,21,30,1,1
32050,0,37,4,0,0,0,693,-1,356,356,25,30,0,1
32051,0,55,2,0,0,0,323,30,63,63,7,30,1,1
32052,228,5,1,0,0,0,1064,30,4627,4627,492,30,1,1
32053,0,4,2,0,0,0,828,30,60,60,6,30,0,1
32054,957,7,1,0,7,108,1633,30,2398,2398,61,7,0,0
32055,0,8303,14,0,0,0,331,29,4,4,46,30,1,1
32056,24,18,5,-1,0,0,28,23,147,147,34,30,1,1
32057,130,86,3,0,2,7,262,30,34,34,6,6,0,1
32058,0,69,4,0,0,0,1323,30,1405,1405,107,30,1,1
32059,194,42,1,0,2,1,229,30,1248,1248,51,30,0,1
32060,0,46,3,0,2,0,69,30,146,146,7,30,1,1
32061,0,511,11,0,0,0,33,25,8,8,88,7,1,1
32062,135,113,5,0,5,0,47,30,7110,7110,88,30,1,1
32063,326,15,1,0,5,1,1086,30,177,177,662,30,1,1
32064,568,26,5,0,1,0,66,3,6233,6233,86,30,1,1
32065,70,32,3,0,2,0,1960,30,1000,1000,32,30,1,1
32066,180,2184,46,0,0,0,210,30,40,40,6,30,1,1
32067,78,10,2,0,5,0,1458,30,147,147,9,30,0,1
32068,0,523,10,0,0,3,648,30,48,48,39,30,1,1
32069,185,11,1,0,6,0,370,30,642,642,37,30,0,1
32070,149,2,1,0,1,0,47,30,7110,7110,88,30,0,0
32071,206,21,1,0,1,0,370,22,15,15,13,30,1,1
32072,282,72,2,0,0,0,1497,30,913,913,2,30,1,1
32073,119,5,1,0,0,4,881,-1,219,219,54,10,0,1
32074,38,3,1,0,7,1,722,30,18323,18323,1006,30,0,1
32075,0,143,8,0,10,0,781,21,3,3,74,5,1,1
32076,361,12,2,0,4,0,1710,30,5430,5430,123,30,0,1
32077,72,2,1,0,1,3,2059,30,20970,20970,268,19,0,0
32078,206,15,2,0,0,0,1516,30,4995,4995,587,30,1,1
32079,0,10,2,0,0,0,1058,30,50,50,31,24,0,1
32080,46,1,1,0,0,0,760,30,78,78,9,19,1,0
32081,58,6,1,0,0,0,760,30,78,78,9,19,1,0
32082,59,87,4,0,4,0,1515,30,4995,4995,586,17,0,1
32083,246,409,4,0,7,1,45,30,7110,7110,87,30,1,1
32084,65,7,2,0,1,0,61,30,1157,1157,29,30,1,1
32085,36,2,1,0,3,0,79,30,25,25,20,6,1,1
32086,156,2,1,0,0,0,164,6,3,3,80,10,1,1
32087,0,23,1,0,5,4,2058,30,20970,20970,267,30,0,0
32088,182,60,2,0,3,0,601,30,64,64,130,30,1,1
32089,0,4,1,0,1,0,1525,30,20846,20846,36,30,0,0
32090,282,16,1,0,1,0,1525,30,20846,20846,35,2,0,0
32091,0,17,2,0,1,2,1739,30,2398,2398,60,26,0,0
32092,128,280,13,0,3,6,298,30,8,8,15,0,1,1
32093,254,10593,3,0,4,1,1835,30,10713,10713,453,30,0,0
32094,123,28,4,0,0,7,731,-1,10,10,147,8,0,0
32095,0,185,6,0,1,4,1209,30,200,200,5,30,1,1
32096,620,6,2,0,1,0,821,30,1454,1454,151,24,1,0
32097,0,5,1,0,0,0,241,-1,222,222,164,30,0,1
32098,136,314,15,0,7,0,594,10,5,5,22,26,1,1
32099,233,5,1,0,2,7,363,22,15,15,12,30,1,1
32100,278,121,22,0,4,2,207,19,18,18,3,30,1,1
32101,144,97,4,0,0,0,504,30,676,676,43,30,1,1
32102,40,11,1,0,4,0,1043,30,5726,5726,222,30,0,1
32103,114,35,3,0,1,0,219,30,5726,5726,547,30,1,1
32104,0,2,1,0,3,0,427,13,5,5,17,30,1,1
32105,0,4,1,0,0,0,1043,30,5726,5726,221,0,0,1
32106,106,20,1,0,1,0,1362,30,4920,4920,1108,30,1,1
32107,10,46,2,0,0,2,1389,30,437,437,13,30,1,1
32108,1450,1305,13,0,30,2,471,30,4193,4193,236,30,1,1
32109,0,212,14,0,0,1,462,30,3,3,14,1,1,1
32110,137,638,8,0,17,1,1709,30,5430,5430,121,30,1,1
32111,58,2,1,0,3,1,218,30,5726,5726,546,-1,0,1
32112,47,6,1,0,1,0,1043,30,5726,5726,220,30,0,0
32113,13,12,1,0,0,0,1043,30,5726,5726,220,30,1,1
32114,144,6,2,0,1,1,1086,30,177,177,660,1,0,1
32115,0,0,2,0,0,0,885,-1,219,219,54,11,0,1
32116,0,2,1,0,0,0,684,-1,34,34,16,2,0,1
32117,48,228,2,-1,0,3,345,-1,15,15,3,-1,0,1
32118,0,22,9,0,0,0,356,30,12,12,10,13,1,1
32119,0,17,1,0,11,10,2052,30,20971,20971,266,30,1,0
32120,0,2,1,0,0,0,325,30,556,556,183,30,1,1
